,names,score,tensor,check, lens , no lens ,Predicted class,Original class,Compare
59,imageSDSS_I-100898.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9984e-01, 1.6106e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9984e-01, 1.6106e-04], device='cuda:0')","data: tensor([9.9984e-01, 1.6106e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
60,imageSDSS_I-100851.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.2903e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.2903e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.2903e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
61,imageSDSS_I-100584.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 1.0703e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 1.0703e-05], device='cuda:0')","data: tensor([9.9999e-01, 1.0703e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
62,imageSDSS_I-100458.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.3344e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.3344e-07], device='cuda:0')","data: tensor([1.0000e+00, 8.3344e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
63,imageSDSS_I-100095.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9903e-01, 9.6920e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9990, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9903e-01, 9.6920e-04], device='cuda:0')","data: tensor([9.9903e-01, 9.6920e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
64,imageSDSS_I-115713.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.4123e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.4123e-06], device='cuda:0')","data: tensor([1.0000e+00, 2.4123e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
65,imageSDSS_I-100096.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9990e-01, 1.0160e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9990e-01, 1.0160e-04], device='cuda:0')","data: tensor([9.9990e-01, 1.0160e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
66,imageSDSS_I-100257.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.1411e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.1411e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.1411e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
67,imageSDSS_I-100158.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9937e-01, 6.3277e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9994, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9937e-01, 6.3277e-04], device='cuda:0')","data: tensor([9.9937e-01, 6.3277e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
68,imageSDSS_I-100422.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9965, 0.0035], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9965, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9965, 0.0035], device='cuda:0')","data: tensor([0.9965, 0.0035], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
69,imageSDSS_I-100450.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.8285e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.8285e-09], device='cuda:0')","data: tensor([1.0000e+00, 3.8285e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
70,imageSDSS_I-100641.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9995e-01, 5.0467e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9995e-01, 5.0467e-05], device='cuda:0')","data: tensor([9.9995e-01, 5.0467e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
71,imageSDSS_I-100728.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.5871e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.5871e-06], device='cuda:0')","data: tensor([1.0000e+00, 2.5871e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
72,imageSDSS_I-100411.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9976e-01, 2.3930e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9976e-01, 2.3930e-04], device='cuda:0')","data: tensor([9.9976e-01, 2.3930e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
73,imageSDSS_I-115697.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9895, 0.0105], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9895, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9895, 0.0105], device='cuda:0')","data: tensor([0.9895, 0.0105], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
74,imageSDSS_I-115693.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 6.1047e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 6.1047e-06], device='cuda:0')","data: tensor([9.9999e-01, 6.1047e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
75,imageSDSS_I-115694.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9986, 0.0014], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9986, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9986, 0.0014], device='cuda:0')","data: tensor([0.9986, 0.0014], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
76,imageSDSS_I-100105.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9997e-01, 3.3414e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9997e-01, 3.3414e-05], device='cuda:0')","data: tensor([9.9997e-01, 3.3414e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
77,imageSDSS_I-100527.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 7.0696e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 7.0696e-08], device='cuda:0')","data: tensor([1.0000e+00, 7.0696e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
78,imageSDSS_I-100671.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.2490e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.2490e-09], device='cuda:0')","data: tensor([1.0000e+00, 3.2490e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
79,imageSDSS_I-100558.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 7.8827e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 7.8827e-06], device='cuda:0')","data: tensor([9.9999e-01, 7.8827e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
80,imageSDSS_I-100354.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9578, 0.0422], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9578, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9578, 0.0422], device='cuda:0')","data: tensor([0.9578, 0.0422], device='cuda:0')", 0.96 , 0.04 ,0,1,FALSE
81,imageSDSS_I-100785.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.0352e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.0352e-07], device='cuda:0')","data: tensor([1.0000e+00, 8.0352e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
82,imageSDSS_I-100777.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.0452e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.0452e-06], device='cuda:0')","data: tensor([1.0000e+00, 3.0452e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
83,imageSDSS_I-100895.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9288, 0.0712], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9288, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9288, 0.0712], device='cuda:0')","data: tensor([0.9288, 0.0712], device='cuda:0')", 0.93 , 0.07 ,0,1,FALSE
84,imageSDSS_I-100755.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.7704e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.7704e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.7704e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
85,imageSDSS_I-100326.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.4094e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.4094e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.4094e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
86,imageSDSS_I-100275.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 4.9510e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 4.9510e-06], device='cuda:0')","data: tensor([9.9999e-01, 4.9510e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
87,imageSDSS_I-100567.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.7293e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.7293e-06], device='cuda:0')","data: tensor([1.0000e+00, 3.7293e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
88,imageSDSS_I-100237.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.5734e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.5734e-08], device='cuda:0')","data: tensor([1.0000e+00, 1.5734e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
89,imageSDSS_I-100808.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9269, 0.0731], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9269, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9269, 0.0731], device='cuda:0')","data: tensor([0.9269, 0.0731], device='cuda:0')", 0.93 , 0.07 ,0,0,TRUE
90,imageSDSS_I-100552.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.4087e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.4087e-08], device='cuda:0')","data: tensor([1.0000e+00, 4.4087e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
91,imageSDSS_I-115643.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.5249e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.5249e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.5249e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
92,imageSDSS_I-100806.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9982e-01, 1.8456e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9982e-01, 1.8456e-04], device='cuda:0')","data: tensor([9.9982e-01, 1.8456e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
93,imageSDSS_I-100452.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.6048e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.6048e-07], device='cuda:0')","data: tensor([1.0000e+00, 4.6048e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
94,imageSDSS_I-100282.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9978e-01, 2.2108e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9978e-01, 2.2108e-04], device='cuda:0')","data: tensor([9.9978e-01, 2.2108e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
95,imageSDSS_I-100230.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.6482e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.6482e-07], device='cuda:0')","data: tensor([1.0000e+00, 4.6482e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
96,imageSDSS_I-100087.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9994e-01, 6.4582e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9994e-01, 6.4582e-05], device='cuda:0')","data: tensor([9.9994e-01, 6.4582e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
97,imageSDSS_I-100485.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.9148e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.9148e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.9148e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
98,imageSDSS_I-100792.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9892, 0.0108], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9892, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9892, 0.0108], device='cuda:0')","data: tensor([0.9892, 0.0108], device='cuda:0')", 0.99 , 0.01 ,0,0,TRUE
99,imageSDSS_I-100153.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.3067e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.3067e-07], device='cuda:0')","data: tensor([1.0000e+00, 3.3067e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
100,imageSDSS_I-100410.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9990, 0.0010], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9990, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9990, 0.0010], device='cuda:0')","data: tensor([0.9990, 0.0010], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
101,imageSDSS_I-100815.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.3522e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.3522e-07], device='cuda:0')","data: tensor([1.0000e+00, 1.3522e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
102,imageSDSS_I-100791.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9948, 0.0052], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9948, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9948, 0.0052], device='cuda:0')","data: tensor([0.9948, 0.0052], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
103,imageSDSS_I-100857.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9983e-01, 1.6541e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9983e-01, 1.6541e-04], device='cuda:0')","data: tensor([9.9983e-01, 1.6541e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
104,imageSDSS_I-100260.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 6.2783e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 6.2783e-06], device='cuda:0')","data: tensor([9.9999e-01, 6.2783e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
105,imageSDSS_I-100716.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9969, 0.0031], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9969, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9969, 0.0031], device='cuda:0')","data: tensor([0.9969, 0.0031], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
106,imageSDSS_I-100181.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.0600e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.0600e-09], device='cuda:0')","data: tensor([1.0000e+00, 1.0600e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
107,imageSDSS_I-100921.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9995e-01, 4.8561e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9995e-01, 4.8561e-05], device='cuda:0')","data: tensor([9.9995e-01, 4.8561e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
108,imageSDSS_I-100385.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.0660e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.0660e-08], device='cuda:0')","data: tensor([1.0000e+00, 4.0660e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
109,imageSDSS_I-115689.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.5689e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.5689e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.5689e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
